text,label,multi_label,split,language,length,source,potential_noise
#قديما: كانت الفتاة تقاس بحيائها وعفتها😍❤ واليوم تقاس بمؤخرتها وكبر ثديها 👊,0,human,test,ar,12,ajgt,0
خلايا مخي وانا اذاكر السلم : OH MY MY MY OH MY MY 😭,0,human,test,ar,14,ajgt,0
لن أنسى تلك الغصة ، تلك الصدمة ، تلك ساعة الوداع التي مرت گ ثانية ، لن انسى ذكراهم أبدا .. 💔 _گم…,0,human,train,ar,23,ajgt,0
لم ينتزعوها ليفرطوا فيها بسهولة ثقتنا كبيرة بأبطالنا ومنصورين بأذن الله 💛,0,human,train,ar,12,ajgt,0
جرعة تحفيزية على شان ماتنحاش قبل رمضان 😂,0,human,test,ar,8,ajgt,0
يسعد قلبك 😘,0,human,test,ar,3,ajgt,0
🎈 . . . لم أتخيل أنني قادرة على تجاوزگ .. 🌸 و عندما فعلت .. 🦋 كان إنتصارا حزينا للغاية .. 💔 . . . #شريرة🖤,0,human,test,ar,27,ajgt,0
قبطان ومافي كلام وانا اقول انته جايبها من وين 🤣,0,human,train,ar,10,ajgt,0
- أتظاهر بأنني ﻻ أهتم لكنني أفتقدك اكثر 💔,0,human,train,ar,9,ajgt,0
استشعري طموحك وارسمي بخيالك حلم التخرج وقولي لنفسك إنك قوية وراح توصلي للنجاح وماراح ترضين غيره استعيني ب…,0,human,train,ar,18,ajgt,0
""" م البداية "" "" كلية تجارة انجليزي جامعة المنصورة "" ❤",0,human,train,ar,12,ajgt,0
احضر يحضر واجبك.. بس لا تنسى وانت جاي تجيب معك اث…,0,human,train,ar,11,ajgt,0
سبحان الله وبحمده سبحان الله العظيم ارح مسمعك 😴,0,human,train,ar,9,ajgt,0
ومش هناخد البطوله أخرنا نصف النهائي 😭,0,human,train,ar,7,ajgt,0
حسبي الله لا إله إلا هو عليه توكلت وهو رب العرش العظيم . ❀,0,human,train,ar,14,ajgt,0
البعبعات 🤔 صدفة عجيبة #السودان #الجزائر,0,human,test,ar,6,ajgt,0
شرأيكم باللي عندها 💔,0,human,train,ar,4,ajgt,0
يخسون الهباط يسويها 🙂,0,human,train,ar,4,ajgt,0
الحمد لله💙 ألف مبروك يازعماء 💙 القادم أجمل إن شاء الله 🙏🏼,0,human,test,ar,12,ajgt,0
الهلالي اللي متحزم بالاتحاد مثل النصراوي اللي متحزم بالأهلي اذا فاز الاتحاد انا مستعد اتبرع بنص ثروتي له 🙏,0,human,train,ar,19,ajgt,0
مع نهاية الدراسة، لا تنسى كلمة مهمة 💛 والله مهمة جدا,0,human,train,ar,11,ajgt,0
صحيت م النوم مرات ع كوابيس بسبب الماتش وبجد لو اللي حصل ف الكابوس دا حصل بجد أنا هتشل ربنا يستر 😭,0,human,train,ar,22,ajgt,0
أرجوك اهتم بصلاتك .. فهناك مكانا أجمل من الدنيا ينتظرنا 💕,0,human,train,ar,11,ajgt,0
لعب فينا البعوض 😤,0,human,train,ar,4,ajgt,0
يا يجينا يا نطق تذكره لباريس ونشوفه 😢,0,human,test,ar,8,ajgt,0
للأسف سنه اتعودنا انو المتهم غير بريء حتى تثبت برائته. ثقة ماف,0,human,train,ar,12,ajgt,0
م - القلب ، التايم ما يصير حلو الا بوجوج ياخ ! صووتج 😩 كلاامج يخلي اللي مايقتنع يقتنع يابنت,0,human,train,ar,20,ajgt,0
🎥 #شاهد| الحشود الجماهيرية الواسعة خلال الجمعة من مسيرات العودة وكسر الحصار بمخيم ملكة شرق مدينة غزة.…,0,human,train,ar,17,ajgt,0
#الزمن_الجميل . الله ياوقت مضى لوهو بيدينا مايروح 💔,0,human,test,ar,9,ajgt,0
عم شوفك بكلشي بحبو 💜,0,human,test,ar,5,ajgt,0
للحين احبك رغم اني منكسره على بعدك والله اني ماقويت علمني شلون اجيك بلا عذر واقولك كم مره بغيابك بكيت :),0,human,train,ar,21,ajgt,0
لا صوبنا ماشي 😔 مادري عاد أماكن ثانيه,0,human,train,ar,8,ajgt,0
💵 مبروك 💪 #حفله_ديانا_حداد_بالكويت,0,human,train,ar,4,ajgt,0
المفروض تويتر يقفل بعد صلاة العشاء مباشره ويفتح بعد الفجر مثل دكاكين زمان 🙂 والمفروض انهم يحطون ضريبة على الرتويت…,0,human,train,ar,20,ajgt,0
ثم تتحول فجأة لشخص لا يعاتب أحد ، يتجنب النقاشات التي لا جدوى منها ، ينظر للراحلين عنه بهدوء ، ويستقبل الصدمات بصمت مريب 😔,0,human,train,ar,25,ajgt,0
الجزء الثانى 🙈,0,human,train,ar,3,ajgt,0
قدرها مليان وسط قلبي من زمن داخل الوجدان #سيئون صباح الخير يابلادي .. #حضرموت ❤,0,human,train,ar,15,ajgt,0
معلش 😂 😂,0,human,train,ar,3,ajgt,0
#نطالب_بفتح_مكبرات_الصوت 🔹 رفع نداء الحق في مكبرات الصوت إزعاج وتعد على الحريات ! 🔺 رفع صوت الموسيقى في الأماكن…,0,human,train,ar,19,ajgt,0
اشتقت لرمضان 💔,0,human,train,ar,3,ajgt,0
ابن الجنوب مقطوع سرك والدنيا تبرق فعادي الوضع عندك انت 🌚,0,human,test,ar,11,ajgt,0
والفون والشاحن كمان بقو اهلى ✋,0,human,train,ar,6,ajgt,0
انا ريهام 😂,0,human,train,ar,3,ajgt,0
. . . . . . #الليله_تمنى إن قالوا أطلب تمنى شي وتنوله ؟ بتمنى مع هاذا #الفجر إن ربي يرد روح وكيان لشخص غالي…,0,human,train,ar,25,ajgt,0
😍 تسلميلي والله يسعدلي صباحك يا جميل ⚘,0,human,train,ar,8,ajgt,0
اخخ والله حلوين 💔,0,human,test,ar,4,ajgt,0
صباحك ورد 🌹,0,human,train,ar,3,ajgt,0
{ وإن يريدوا أن يخدعوك فإن حسبك الله هو الذي أيدك بنصره وبالمؤمنين } ❤,0,human,train,ar,15,ajgt,0
الله الله 🌻,0,human,train,ar,3,ajgt,0
عليا الطلاق قلبي 😍,0,human,train,ar,4,ajgt,0
فيه احد :),0,human,train,ar,3,ajgt,0
ليتك تفرحنا وتحكيلنا قصة ليمان وكيف كان يأمر الأتراك بأن يضعوا أهلك على الخوازيق وكان الترك ينفذون أوامره وليتك تحك…,0,human,test,ar,20,ajgt,0
مرحله شكو فيهم 😭,0,human,test,ar,4,ajgt,0
صباحي مزاج سيء 🌚,0,human,train,ar,4,ajgt,0
افا هذي اخرتها نردد نشيد #الاتحاد ؟ طول عمرنا نهايط ونقول #الهلال مايهمه أحد وفوق الجميع والحين ندور الفزعة من فريق…,0,human,train,ar,21,ajgt,0
قوتنا بعد الله دائما أنتم🌹💙 الف مبرووك 💙 الحمد لله و الشكر له 🙏,0,human,train,ar,14,ajgt,0
😧 المدرسات من وين بيشرون تنانيرهم؟,0,human,train,ar,6,ajgt,0
صباح الخير ليش عاملين لخمة ي عيال 😪,0,human,train,ar,8,ajgt,0
صاحبه التويته مش هي ال ف الصور ونقطه العيون هي دي النقطه ال اتفق معاكي فيها اما الباقي ال بتقوليه دا يضحك 😂والبنت ل…,0,human,train,ar,24,ajgt,0
عمره وشايب !! اجل اللي عمره وش تقول عنه 😅 يارجال ماشاء الله تبارك الله انشط مني ومنك,0,human,train,ar,18,ajgt,0
زمان محدش كان بيتكلم عربي دلوقتى الاقلية اللى بيتكلمو نوبى تخيلوا بعد كام سنة ايه هيحصل؟ حاجة توجع القلب والله ان ل…,0,human,train,ar,22,ajgt,0
🌹#صباح_الورد 💐 🌹صباح الامل المتجدد 🌷 🌹صباح مليء بالامل والنشاط والتفائل 🌷 🌹صباح مشبع برائحة الورد والزهور 🌸 ونسمات…,0,human,test,ar,19,ajgt,0
بنشكر الله انو القلب عضلة مو عظم .. بضل التعضيل ارحم من الكسر 😔,0,human,train,ar,14,ajgt,0
الناس الطبيعية بصداقتهم تقول : احنا مقربين من بعض احنا مثل الإخوان الخ 🔥 باستثناء طبعا سوبر جونيور 🌚 :,0,human,train,ar,20,ajgt,0
شميت ريحه مسبه !! يكلب،تقاوي احبك 😔,0,human,train,ar,7,ajgt,0
نعم وألف 🌻 صباح النور 🌻,0,human,train,ar,6,ajgt,0
الفار 🐀 في عهد خليل جلال 😲,0,human,train,ar,7,ajgt,0
كنت متوقعه موضوع الولاية بس بالسعودية صدمة ان قطر نفىىنا :),0,human,train,ar,11,ajgt,0
صباح الخير و المطر و الأجواء الجميلة 🙏 #الرياض,0,human,test,ar,9,ajgt,0
ياا شين الوقت من دوونه :(,0,human,train,ar,6,ajgt,0
الأولى جبتيها بس الثانيه مع الخلق كلهم 😭,0,human,train,ar,8,ajgt,0
بمناسبة فوز الهلال .. 💙 سحب على آيفون XR📱 رتويت وتابع - السحب بعد ساعة موثق بالفديو 💪,0,human,train,ar,18,ajgt,0
وربي يموت اه احب الحولا 😭,0,human,train,ar,6,ajgt,0
خلصت دموعي من البصل م يمازح 😿,0,human,train,ar,7,ajgt,0
ايه هين .. اصلا ماتروح فيها الا كثيرة المهايط 😛,0,human,train,ar,10,ajgt,0
""" انا بالقوة نسيت 😭😭💙 "" 💙",0,human,test,ar,7,ajgt,0
الله يسعدك 🌹,0,human,train,ar,3,ajgt,0
"الاعضاء يتكلمون عن ظهور هالزي معهم ورقصها وجيمين قال لها : "" سيكون من الرائع لو نظرتي في عيناي في المرة القادمه ..…",0,human,train,ar,23,ajgt,0
🔷🔶 ليش تضل مهموم وحزين 😍 وكاتم همك بقلبك❤ ليش تدمر حياتك الزوجيه 💔 والحل عنا😌 ايوه لحل عنا مع👇👇 مجموعة القدره ا…,0,human,test,ar,23,ajgt,0
كل شي يمكن اخفاؤه 🔕 الا ملامح العين ❗️ عندما تحن عندما تتألم عندما تفقد 💔,0,human,train,ar,16,ajgt,0
أخر ريتويت او منشن له ﷼ 😊,0,human,train,ar,7,ajgt,0
_⛔ #مناحل_ابو_سلطان . . 🍯 اقسم بالله انه عسل 🍯 . . . ⛔ سدر طبيعي ♨️ . . ⚠️ مضمون…,0,human,train,ar,21,ajgt,0
حركة ازاحة المتاريس دي مخيفة جدا 💔,0,human,test,ar,7,ajgt,0
💚🍃🌷📿 🥀 🥀 من السهل أن تضع يدك على فمك كي لآ. تتكلم ولكن من آلصعب أن تضع يدك على قلبك ك…,0,human,train,ar,22,ajgt,0
#كم_مغرد_بالصلاه_علي_النبي #الاثر_الجميل_لايموت صل الله عليه وسلم 🌿 صل الله ع…,0,human,train,ar,10,ajgt,0
💝 اطقم نسائي بالاسم 💝 *ساعه نسائية ماركة هاي كلاس بالاسم ضمان سنه يشمل👇🏻 مويه.. مكينه*بطاريه *اسواره مع خات…,0,human,train,ar,19,ajgt,0
قبل موت الإنسان ب يوم ينام كثيرا ، ينسى كثيرا ، يسرح كثيرا ، ويشتاق 💔 للماضي انتم بماذا تشعرون..؟! #زعيم_تويتر_فولورز_الجمعه,0,human,train,ar,21,ajgt,0
ضبطت الإيميل اخيرا 😭,0,human,test,ar,4,ajgt,0
سنة الضحى صدقة يومكم 🌿,0,human,train,ar,5,ajgt,0
يقول الليل ليس لي ذنب بما يحدث لكم في النهار وتحدثوني به ..ولكن بصمت وعلى وسادة 💔 #وش_يقول_الليل,0,human,train,ar,18,ajgt,0
اللهم اني استودعتك كل مافيني نفسي، فرحتي ، مستقبلي ، و قلبي ف يارب بشرني بما اتمنى و أحب. . __تصبحون ع خير 😴,0,human,train,ar,24,ajgt,0
#الاتحاد_النصر بإذن واحد احد بنفوز عليكم بالاربعه -4 💛🖤💛🔥 والدوري هلالي💙💙 وبنطلعك من الكأس وتصير نفس خويك بموسم ص…,0,human,train,ar,19,ajgt,0
لولا نداء القلب وشوفة النصر والا يعز علينا فراقك يا الشرقية 😞,0,human,test,ar,12,ajgt,0
"اي انجاز بستحق انو نفرح بيهو , لكننا في انتظار الفرح الحقيقي والاحتفال الاكبر , البتلخص في تحقيق كل مطالب وغايات ال…",0,human,train,ar,22,ajgt,0
يارب توفيقك. 😢,0,human,test,ar,3,ajgt,0
احط ابو نوره يجي اخوي يحط اصيل هميم المفروض اعوفك والله انا اللي بعوفك 🙂,0,human,train,ar,15,ajgt,0
ياخي ذيلا يجلطوني نعم 😫 نعيد و نزيد لحد يعلق وهمه يعلقوا,0,human,train,ar,12,ajgt,0
تغريدتك هزتنا هز 😤,0,human,train,ar,4,ajgt,0
يتحدثون عن اخلاق حسين ونجوم فرقهم نهاياتهم الرياضية أليمة ومخجلة نختلف ونتفق حول حسين ولكن المؤكد أن صحيفته الأخلاق…,0,human,train,ar,19,ajgt,0
نقول بسم الله 😊,0,human,train,ar,4,ajgt,0
"🎥 المهمة الأولى في ""جدة"" ✔💪🏼 💙 #الهلال #فيديو_الهلال",0,human,train,ar,9,ajgt,0
مر يومين ولسى جالسلك نزلي الصوره ترا كل يوم ادخل ادور الصوره 😂😂 — 😭,0,human,train,ar,15,ajgt,0
وااي يا رزان والله اتمنيت لو اقدر ابيت 😭,0,human,train,ar,9,ajgt,0
المشجع الهلالي vs المدرج : يردد أهازيج الإتحاد محليا 😂 يردد العالمية صعبه قويه عالميا 😭 ويجيك طاقية يقول ال…,0,human,train,ar,20,ajgt,0
#الهلال_والنصر يخرجون ان خسرت . شكاكون ان انتصرت . بكاوؤن ان ضربت . لا يرون إلا أنت لأنك فوقهم لذا فأوجعهم ما است…,0,human,train,ar,23,ajgt,0
#وش_تعلمت_من_الدنياء دع الأيام تفعل ما تشاء وطب نفسا إذا حكم..القضاء ولا تجزع…,0,human,train,ar,12,ajgt,0
