text,label,multi_label,split,language,length,source,potential_noise
per chị ơi còn học được cả tiếng anh nữa luôn này :v hịn quá,0,human,train,vi,15,vsmec,0
"t cũng thế . đang ngồi chơi với con , vợ nó đắp mặt nạ lù lù bước vào . xém đái trog quần ??????",0,human,train,vi,25,vsmec,0
"video mờ thế còn xác minh được , thế còn lão per đến giờ vẫn im lặng là sao ? 🙂",0,human,train,vi,21,vsmec,0
hãy xử tù chung thân bọn người mất nhân tính gây ra nghiệp chướng này,0,human,test,vi,15,vsmec,0
khi đã đổ vỡ hàn gắn lại chắc gì đã được như lúc đầu :'<,0,human,train,vi,15,vsmec,0
gớm vãi :))),0,human,train,vi,3,vsmec,0
đã sợ chó rồi thì chớ lại còn bị đùa zai như này . ai sợ chó đã từng trải sẽ hiểu :v,0,human,test,vi,23,vsmec,0
chính những người như thế họ rất cẩn trọng khi bật xi nhan đấy,0,human,train,vi,14,vsmec,0
ngồi nhìn nó ngủ cũng thấy dth vler đừng nói cười 😌,0,human,train,vi,12,vsmec,0
phim này rất hay .,0,human,train,vi,5,vsmec,0
"wtf , tao đã làm gì sai ☹️☹️☹️",0,human,test,vi,8,vsmec,0
từ lúc đấy tao không ăn được các loại thịt ngan - ngỗng - vịt lun 😞 ám ảnh vãi,0,human,train,vi,20,vsmec,0
chúng ta nói với nhau nhiều quá nên bao giờ không còn gì để nói với nhau 🙂,0,human,train,vi,18,vsmec,0
bắt được rồi cho bọn này đi chết đi để chúng nó sống rồi làm hại người khác,0,human,train,vi,18,vsmec,0
dễ thương mà,0,human,test,vi,3,vsmec,0
nói xong còn chả dám ăn nữa 😂😂,0,human,train,vi,8,vsmec,0
năm nay thì đở hơn rồi kkkk,0,human,train,vi,7,vsmec,0
"nhớ lúc trước có thằng bạn học rất giỏi và đẹp trai , lớp phó kỷ luật lạnh lùng và tàn ác không thương sót ai , ghi hết vào sổ . chỉ riêng mình là có thể giật tập nó để chép bài và đánh nó không thương tiếc mà nó vẫn im lặng , không bao giờ bị nó ghi tên vào sổ . kiểm tra quay phao nó giục bỏ và canh cô đưa bài cho chép",0,human,train,vi,80,vsmec,0
nói thật :)) tao chỉ buồn cười khi chúng nó chia tay thôi :)),0,human,train,vi,14,vsmec,0
đội nào cũng xứng đáng hơi tiếc cho per,0,human,test,vi,9,vsmec,0
ngày xưa đi học văn và toán chắc noa dưới trung bình hết,0,human,train,vi,13,vsmec,0
"suốt ngày trật ray , còn hay không sự phù hợp hệ thống ray - tàu với hệ thống đường sắt vn",0,human,train,vi,22,vsmec,0
tự hỏi rằng những bạn nữ như thế nào thì họ có còn thích con trai không nhỉ 🤔,0,human,train,vi,19,vsmec,0
"nhìn một cái rồi thôi , chuyện của những năm trước",0,human,test,vi,11,vsmec,0
"thôi không níu giữ kí ức xa vời , và chẳng bao giờ thuộc về nơi em",0,human,train,vi,17,vsmec,0
nhiều lúc em di từ từ chưa kịp đỗ đã có n ra bảo không được đỗ ở đây chán qúa,0,human,train,vi,21,vsmec,0
nhìn đã thật,0,human,train,vi,3,vsmec,0
bóp dái thật mạnh xem còn dám sàm sỡ không,0,human,train,vi,10,vsmec,0
:))) ra thấy nó xấu chó thì lại về chặn số à,0,human,train,vi,12,vsmec,0
tao đang đọc cái lol gì đây :)) sao lại thành truyện giáo dục rồi dume,0,human,test,vi,16,vsmec,0
"mọe , chúng mày có thôi đi không ? :)",0,human,train,vi,10,vsmec,0
"như đi hiến máu chẳng hạn :3 , suýt thì được gặp :(",0,human,test,vi,13,vsmec,0
"khiển trách là bị mắng rồi má , lại còn bắt chép phạt ác thật",0,human,train,vi,15,vsmec,0
cuối cùng per cũng thành công rồi nha per nha,0,human,train,vi,10,vsmec,0
dcm . ngày bé tao sợ nhện vãi . xem phim thấy yêu tinh nhện,0,human,train,vi,15,vsmec,0
"chào em cô gái tháng 10 , em là nắng ấm giữa trời mùa thu ...",0,human,test,vi,16,vsmec,0
camry nhập thường cán bộ . mà cán bộ anh em hiểu rồi,0,human,train,vi,13,vsmec,0
"gym thì liên quan cặc gì đến bede , tuy gym nhưng người ta còn siêng tập nặng hơn mấy tụi bây nhé",0,human,train,vi,23,vsmec,0
dân kinh doanh khoái đi chợ này lắm nè,0,human,test,vi,9,vsmec,0
"có những con người luôn phải chịu đắng cay , cta không được chọn gia đình , bạn bè và càng không có quyền lựa chọn cuộc sống này . hãy vui lên với tất cả những gì ta đang có dù là hai bàn tay trắng",0,human,test,vi,47,vsmec,0
tăng sáng lên nhìn cho rõ mặt chứ,0,human,train,vi,8,vsmec,0
đến năm cuối đại học rồi lúc nhớ lại đéo có gì :)),0,human,train,vi,13,vsmec,0
cái cuối phê vãi,0,human,train,vi,4,vsmec,0
còn không ngồi xuống dọn phụ em nó mà ngồi bấm điện thoại,0,human,train,vi,13,vsmec,0
họ đáp vì phép lịch sự còn mình vì yêu mà chủ động vì quan tâm mà hỏi đủ điều ..🙁,0,human,train,vi,21,vsmec,0
"phải nói thằng lái xe đỗ quá thể , sau vụ này chắc sẽ khôn ra nhiều",0,human,test,vi,17,vsmec,0
nhìn ghiền 😘,0,human,train,vi,3,vsmec,0
per : để tao xem chúng mày hạnh phúc được bao lâu 😌,0,human,train,vi,13,vsmec,0
tiếc quá ! nguyên nhân,0,human,test,vi,5,vsmec,0
nghe lại bài này thấy chột dạ vãi,0,human,test,vi,8,vsmec,0
bà nuốt quả chuối tao cười tao ẻ,0,human,train,vi,8,vsmec,0
t coi đi coi lại mấy lần để xác định con nhện nó phóng qua tới cái điện thoại hay là nghệ thuật )))),0,human,train,vi,24,vsmec,0
lớn rồi nên biết trân trọng đừng suốt ngày phàn nàn,0,human,train,vi,11,vsmec,0
cặp này lầy mà dễ thương,0,human,train,vi,6,vsmec,0
tốt nhất là phải sử phạt thật nặng thì các trường hợp như vậy mới không tiếp tục xảy ra,0,human,test,vi,20,vsmec,0
"ngày chia tay , chúng tôi đã ôm nhau khóc",0,human,test,vi,10,vsmec,0
"chuyện ăn ốc đổ võ cũng đưa vô văn học =.=""",0,human,train,vi,11,vsmec,0
đây là thằng chó,0,human,train,vi,4,vsmec,0
đỡ mua cuốn sổ 5 ngàn =)),0,human,test,vi,7,vsmec,0
cái ảnh giống hệt mình :)),0,human,train,vi,6,vsmec,0
per nghe có vẻ hợp lí nhỉ ?,0,human,train,vi,8,vsmec,0
"năm nay mua cân na về nhà ăn dần , tối ra đường xem chúng nó dẫn vợ thằng khác đi chơi ... kaka",0,human,test,vi,24,vsmec,0
vô ý thức,0,human,test,vi,3,vsmec,0
quá tuyệt vời rồi các chàng traiiii,0,human,train,vi,7,vsmec,0
hồi bé bị ghiền mùi này :)))),0,human,test,vi,7,vsmec,0
dm . nó xấu cả tính lẫn nết bố đẻ . nó còn không chịu . được thằng nào bốc nó đi cái,0,human,test,vi,23,vsmec,0
bảo thẳng luôn dân việt nam nghèo còn bày đặt . không biết quý đồ ăn là gì . nói thì lại tự ái quay ra đôi co .,0,human,train,vi,29,vsmec,0
per tập gym xong để đi nhảy thế này à 😂😂😂,0,human,train,vi,11,vsmec,0
tao đây chứ còn ai,0,human,train,vi,5,vsmec,0
"ôi thôi , cưng quá :v",0,human,train,vi,6,vsmec,0
per cười tức bụng nà vợ 😄,0,human,train,vi,7,vsmec,0
"nó gieo cho tao mầm hi vọng , hi vọng vừa chớm nở nó đạp xẹp lép sự hi vọng bằg sự lặng im",0,human,test,vi,24,vsmec,0
quả này lại là nhà dột từ nóc rồi ;((,0,human,test,vi,10,vsmec,0
phạt 5 triệu ... pháp luật vn hay dữ,0,human,train,vi,9,vsmec,0
list này không có liệt kê công việc của dân chứng khoán sao ?,0,human,train,vi,14,vsmec,0
bếp thiiêu chân mày,0,human,train,vi,4,vsmec,0
cảm giác lúc đấy mình quá đáng vãi ra,0,human,train,vi,9,vsmec,0
bởi vì gặp nhau sai thời điểm nên tôi mất người mãi mãi ...,0,human,train,vi,14,vsmec,0
cái giống mắc zại nhất từng thấy :)),0,human,train,vi,8,vsmec,0
lại công cốc rồi . cả thế giới kì vọng,0,human,train,vi,10,vsmec,0
"không nghe lời cha mẹ , không ăn học , giờ đi hốt rác . không có giá trị trong xã hội , bày đặt chữi ai .",0,human,train,vi,28,vsmec,0
"hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành",0,human,train,vi,25,vsmec,0
đúng là cái thứ vô học,0,human,train,vi,6,vsmec,0
giống y con bạn tao :))) mặc dù nó không phải gvien hay gì cả nhưng nó khá trẻ trâu,0,human,train,vi,20,vsmec,0
làm kiểu không cần bẻ phê hơn =))),0,human,train,vi,8,vsmec,0
đó là những câu chuyện buồn mà :((,0,human,train,vi,8,vsmec,0
"khổ thân người dân , trước dự án cao su là dự án cà phê , làm thêm dự án nữa coi như một đời bỏ phí",0,human,test,vi,27,vsmec,0
không thuộc kịch bản chuẩn mẹ rồi,0,human,train,vi,7,vsmec,0
per mùa này mà làm cú mền này giữa trưa 40 độ hết sảy =]],0,human,train,vi,15,vsmec,0
đôi khi hạnh phúc chỉ là những điều giản dị nhất mà chả ai nghĩ tới 😊,0,human,train,vi,17,vsmec,0
"ủa bất ngờ đây , thanh niên nào đây =))))",0,human,train,vi,10,vsmec,0
chưa ai chịu được,0,human,test,vi,4,vsmec,0
khi nào đón bé về nhà nhớ chụp đăng lên cho bọn tao coi dung nhan thằng bé nha :vv,0,human,train,vi,20,vsmec,0
aeon tâm lý thế :)) mày . n vào mua que kem tránh nóng,0,human,train,vi,14,vsmec,0
crush tao vẫn còn trinh nhé 😘,0,human,test,vi,7,vsmec,0
chuẩn 😏😏😏,0,human,train,vi,2,vsmec,0
chuyện buồn quá chúng mày à . tao không dám đọc sợ làm quyết tâm có người yêu của tao lung lay 🙄,0,human,train,vi,23,vsmec,0
sau em này mà làm cô giáo ngồi kể chuyện hs lại há mồm ra nghe 😁,0,human,train,vi,17,vsmec,0
mối nguy hại đó,0,human,test,vi,4,vsmec,0
mé bọn trẻ bây giờ,0,human,train,vi,5,vsmec,0
lớp chúng mình rất rất vui anh em ta chan hòa tình thân =))),0,human,train,vi,14,vsmec,0
uầy . ngọt thế ??????,0,human,train,vi,5,vsmec,0
nếu bạn kinh doanh mà tôi đỗ xe trước cửa nhà bạn cả buổi thì đường của ai nhỉ,0,human,train,vi,19,vsmec,0
lúc nó điên lên nó chã triệu hồi cả nhà mày ra ấy chứ nhổn,0,human,train,vi,15,vsmec,0
"per 2 con hay cap màn hình nhất thế giới , nói chuyện với nhau toàn cười ỉ 🙄🙄🙄",0,human,train,vi,19,vsmec,0
cưng xỉu ??,0,human,train,vi,3,vsmec,0
tao thấy đéo có cái gì để tao cầm được cơn cười cđcm nó ! :)),0,human,test,vi,16,vsmec,0
nhưng đứa bạn thân đều là lũ khốn,0,human,train,vi,8,vsmec,0
giả sử mà bị thằng nào bỏ túi cả lọ nó có chửi không nhỉ,0,human,test,vi,15,vsmec,0
nói chuyện như người yêu ??,0,human,train,vi,6,vsmec,0
không biết vì sao họ vẫn cười nhưng mình thì khóc ...,0,human,train,vi,12,vsmec,0
nhà nó giàu vãi,0,human,train,vi,4,vsmec,0
vậy là hên rồi,0,human,train,vi,4,vsmec,0
cha mẹ tao còn cãi lộn nhau vì không biết ngày sinh tháng sinh của tao là dương hay âm 😢😢,0,human,train,vi,21,vsmec,0
cách xử lý của cô chủ nhiệm quá tồi .,0,human,train,vi,10,vsmec,0
nên công bố để răn đe,0,human,train,vi,6,vsmec,0
bác không ở lại làm tô phở đã 🙃🙃🙃,0,human,train,vi,9,vsmec,0
1 hình này thấy từ sáng đến giờ trên mấy page rồi 😑😑,0,human,train,vi,13,vsmec,0
không nổi thì mình chìm haha,0,human,train,vi,6,vsmec,0
mấy ai được như vậy ??,0,human,train,vi,6,vsmec,0
"nhớ hồi euro 2012 rực sáng trong màu áo tuyển ý , ghi mấy bàn mà bàn nào cũng thấy phê .",0,human,train,vi,22,vsmec,0
đã thử và rất thích thú 😆.,0,human,train,vi,7,vsmec,0
câu chuyện mọc sừng được bắt nguồn từ đó 😀,0,human,train,vi,10,vsmec,0
tao thấy buồn cười vãi :)),0,human,train,vi,6,vsmec,0
moá cưng quá ??,0,human,train,vi,4,vsmec,0
ác nhất là thằng quay phim . bảo đảm nó biết trước mà cố tình không nói cho tài xế biết để bỏ cái tật ngu .,0,human,train,vi,27,vsmec,0
2 - 3 tuần gì đấy . sao thế,0,human,train,vi,9,vsmec,0
sau khi xem ảnh này xong tôi quyết định ... mua honda :v,0,human,test,vi,13,vsmec,0
thương nhau còn chả hết dỗi nhau làm chi 😂,0,human,train,vi,10,vsmec,0
chòi má nói chuyện tình vãi =)))),0,human,train,vi,7,vsmec,0
nhìn vậy nhớ ông ngoại quá 😞,0,human,train,vi,7,vsmec,0
"chúc mày mau khỏi nhá , team thích ăn thịt gà như tao ??",0,human,train,vi,14,vsmec,0
per tự nhiên tao cảm thấy bị nhột nhột trong người mày ạ,0,human,train,vi,13,vsmec,0
có người sinh ra đã giàu có người làm cực khổ cũng không thể giàu . thương ông,0,human,test,vi,18,vsmec,0
hẳn là phạt 5 triệu luôn,0,human,train,vi,6,vsmec,0
per may cho bạn 😄😄😄,0,human,train,vi,5,vsmec,0
per cảm ơn mọi người . do em thích mấy cái văn hoá tưng vùng để tìm hiểu,0,human,train,vi,18,vsmec,0
may là tao dán kính cường lực,0,human,train,vi,7,vsmec,0
từ diễn viên đến ekip đỉnh vãi coi không sót giây nào,0,human,train,vi,12,vsmec,0
không ai cho không ai cái gì . đừng nghĩ rằng cho đi sẽ nhận lại được điều tốt đẹp,0,human,train,vi,20,vsmec,0
phải là người yêu tao thì sống chết tao cũng vả hết,0,human,train,vi,12,vsmec,0
úi giời khiếp quá !!!!,0,human,train,vi,5,vsmec,0
chuẩn rồi bác . :)))),0,human,test,vi,5,vsmec,0
trồi ôi mới đọc tưởng đâu người yêu,0,human,train,vi,8,vsmec,0
dễ thở hơn so với đề văn sáng nay 😂😂😂,0,human,train,vi,10,vsmec,0
tình yêu là sự mù quáng mà hix,0,human,train,vi,8,vsmec,0
"xời tưởng gì , cái này tao làm được =)))",0,human,train,vi,10,vsmec,0
mới ra mà nắm bắt nhanh thế,0,human,train,vi,7,vsmec,0
ghét 2 đứa này quá đi,0,human,test,vi,6,vsmec,0
ng ta nuôi vì niềm đam mê,0,human,train,vi,7,vsmec,0
con cháu thằng nào ra đường mà không dạy thế,0,human,test,vi,10,vsmec,0
muốn share về mà sợ bị bạn nè phẫn nộ quá,0,human,test,vi,11,vsmec,0
per đây là chúng mềnh 🤪🤪,0,human,train,vi,6,vsmec,0
2 thế kỷ mới xây được vậy mà chỉ trong 63 phút tiêu tan hết :(,0,human,train,vi,16,vsmec,0
nó ốm nhom thương ghê :(,0,human,test,vi,6,vsmec,0
"per may có con bạn đang giảm cân nhưng nó hiền , nó sẽ lao vào ăn cùng tao chứ không tát sấp mặt tao như vậy , phải không ?",0,human,test,vi,31,vsmec,0
"gặp một nhà nuôi 1 con chó với 2 con ngỗng , trời ơi chưa kịp vào nhà , con chó còn chưa sủa mà con ngỗng đã đuổi chạy vắt chân lên cổ rồi :'( nhục",0,human,train,vi,37,vsmec,0
per sự thích thể hiện của các bạn mà bóng đá per tốn một món tiền không nhỏ ! 😩🙏🤕,0,human,train,vi,20,vsmec,0
"chị ấy cười với tao kìa chúng mày , hạnh phúc ghê 😊",0,human,train,vi,13,vsmec,0
bọn rải đinh nó đéo biết xe đi nhanh mà bị xì lốp thì như thế nào ??? 😣😣😣 não lol,0,human,train,vi,21,vsmec,0
đánh rơi liêm sỉ trong 1 nốt nhạc,0,human,train,vi,8,vsmec,0
cho hỏi ngu tí là tiền bồi thươ ̀ người mấy vụ án oan lấy ra từ đâu vậy ??,0,human,train,vi,20,vsmec,0
dàn lông chân =))))),0,human,train,vi,4,vsmec,0
má tao coi mà chóng mặt ... cầu này rồi dành cho chân ngắn như tao chắc,0,human,test,vi,17,vsmec,0
nếu thấy phụ nữ quá phức tạp để hiểu và chinh phục thì đây là cách giải quyết vấn đề,0,human,train,vi,20,vsmec,0
địt mẹ không có cái loại nào nó ác man và tàn độc hơn là cái loại người . xem mà điên đéo chịu được,0,human,train,vi,25,vsmec,0
mày dek làm được ghen ak,0,human,train,vi,6,vsmec,0
chỉ có mấy thằng ấn ngáo ngơ vừa bẩn trông chẳng giá gì . đúng là lớp 1 trượt môn đạo đức vì tội không ju jin vệ sinh thân thể,0,human,train,vi,31,vsmec,0
chạy ngay đi 😨😨 trước khi bọn chủ tịch vào đây và giả làm con c * c gì đó rồi bị coi thường và tụi bay phải nhận cái kết đấy . 😬😬😬😬,0,human,train,vi,34,vsmec,0
em đi bộ chết mẹ đây này,0,human,test,vi,7,vsmec,0
tao cũng có ghệ và tao cũng dị ứng mấy trường hợp mắc mệt giống vậy,0,human,test,vi,16,vsmec,0
"cũng được nhưng cuối video nhai nhỏ tiếng hơn thì tốt . :""(",0,human,train,vi,13,vsmec,0
chúng mày có thể bỏ ra 30s thả tim vào avatar coi như lì xì muộn cho tao được không ? chưa bao giờ được 30 tim buồn v . lol 😭😭😭😭,0,human,test,vi,32,vsmec,0
